Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Мощность;Characteristics:Количество режимов;Characteristics:Подробная комплектация;Characteristics:Максимальное разрешение;Characteristics:Тип процессора;Characteristics:Частота процессора;Characteristics:Дополнительная информация;Characteristics:Размер ремешка;Characteristics:Длина;Characteristics:Дисплей;Characteristics:Видеокарта;Characteristics:SIM-карта;Characteristics:SIM-карты;Characteristics:SIM-карт;Characteristics:Емкость аккумулятора;Characteristics:Тип уборки;Characteristics:Тип пылесборника;Characteristics:Объем пылесборника;Characteristics:Тип питания;Characteristics:Емкость аккумулятора в комплекте;Characteristics:Время работы от аккумулятора;Characteristics:Время зарядки аккумулятора;Characteristics:Потребляемая мощность;Characteristics:Мощность всасывания;Characteristics:Насадки в комплекте;Characteristics:Уровень шума;Characteristics:Фильтр тонкой очистки;Characteristics:Насадки;Characteristics:Минимальная частота;Characteristics:Максимальная частота;Characteristics:Суммарная мощность;Characteristics:Диаметр ВЧ-динамика;Characteristics:Количество полос АС;Characteristics:Беспроводные подключение;Characteristics:Питание;Characteristics:Стереосистема;Characteristics:Беспроводные подключения;Characteristics:Сабвуфер;Characteristics:Количество динамиков;Characteristics:ОС;Characteristics:Совместимость с ОС;Characteristics:Форма корпуса часов;Characteristics:Размер корпуса;Characteristics:Тип устройства;Characteristics:Тип акустического оформления;Characteristics:Тип крепления;Characteristics:Система активного шумоподавления;Characteristics:Тип подключения;Characteristics:Чувствительность;Characteristics:Минимальная воспроизводимая частота;Characteristics:Максимальная воспроизводимая частота;Characteristics:Размер;Characteristics:Оперативная память (RAM);Characteristics:Разрешение видеосъемки;Characteristics:Основная камера МПикс;Characteristics:Частота обновления;Characteristics:Полет;Characteristics:Камера;Characteristics:Функции;Characteristics:Управление;Characteristics:Навигационная система;Characteristics:Поддерживаемые ОС;Characteristics:Датчики;Characteristics:Видео;Characteristics:Основная камера;Characteristics:Разъем;Weight;Length;Width;Height
267982235291;;;;iPhone;Apple iPhone XR,128 ГБ, Коралловый;;iPhone;https://static.tildacdn.com/tild3332-3334-4737-b539-353238393437/MRYP2RUA_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;DXI0HdNlelIk2VxU97X4;;iPhone XR;IOS 12;;1;цветной IPS, сенсорный;6.1 дюйм;1792x828;324;19.5:9;12МП;Классический;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194;75;150;8
635851400111;;;;;Apple iPhone XR,128 ГБ, Коралловый, Америка- Коралловый- 128- Америка;;;;0;123;;"Цвет:Коралловый #f5c770;Объем памяти:128;Регион поставки:Америка";;rMmMzcdLil1f3NKzPXCg;267982235291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
103325416541;;;;iPhone;Apple iPhone XR, 64 ГБ, Коралловый;;iPhone;https://static.tildacdn.com/tild6366-6631-4536-a132-663939626239/MRYP2RUA_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;jkfJzdhmttfV8F2bRa2J;;iPhone XR;IOS 12;;1;цветной IPS, сенсорный;6.1 дюйм;1792x828;324;19.5:9;12МП;Классический;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194;75;150;8
882488560861;;;;;Apple iPhone XR, 64 ГБ, Коралловый, Америка- Коралловый- 64- Америка;;;;0;123;;"Цвет:Коралловый #f5c770;Объем памяти:64;Регион поставки:Америка";;ZdozXMsY963PJkV2KKgP;103325416541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
260753264631;;;;Apple Watch;Apple Watch SE, 40 мм, Серый космос;;;https://static.tildacdn.com/tild3062-3232-4266-b930-363066353763/aw_se_40mm_spacegray.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Размер дисплея"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;3nIjcCIVX11H11ELYMlC;;Watch SE;Watch OS6;Алюминий, керамика;;;;;;;;;OLED Retina, сенсорный, с подцветкой;1000 кд/кв.м;Встроенный динамик;до 18 часов;до 50 метров;фторэластомер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;34;40;10
838727690851;;;;;Apple Watch SE, 40 мм, Серый космос, Америка- Серый космос- 40 мм- Америка;;;;0;123;;"Цвет:Серый космос #4a4945;Размер дисплея:40 мм;Регион поставки:Америка";;19oxo3OGBRHzlJAMi7t7;260753264631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
980667515561;;;;Apple Watch;Apple Watch SE, 44 мм, Серый космос;;iPhone;https://static.tildacdn.com/tild3062-3232-4266-b930-363066353763/aw_se_40mm_spacegray.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Размер дисплея"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;3Yb30UAUitEeXDuOrUpV;;Watch SE;Watch OS6;Алюминий, керамика;;;;;;;;;OLED Retina, сенсорный, с подцветкой;1000 кд/кв.м;Встроенный динамик;до 18 часов;до 50 метров;фторэластомер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;38;44;10
316889725991;;;;;Apple Watch SE, 44 мм, Серый космос, Америка- Серый космос- 44 мм- Америка;;;;0;123;;"Цвет:Серый космос #4a4945;Размер дисплея:44 мм;Регион поставки:Америка";;cIbkaCumUSDRg4l7P6yu;980667515561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
781027519121;;;;Apple Watch;Apple Watch SE, 40 мм, Серебристый;;;https://static.tildacdn.com/tild6263-3439-4639-a334-336638343238/aw_se_44mm_silver_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Размер дисплея"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;YcLoXX9Ee4iLFbBZr0sD;;Watch SE;Watch OS6;Алюминий, керамика;;;;;;;;;OLED Retina, сенсорный, с подцветкой;1000 кд/кв.м;Встроенный динамик;до 18 часов;до 50 метров;фторэластомер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;34;40;10
944466065781;;;;;Apple Watch SE, 40 мм, Серебристый, Америка / Белый- Белый- 40 мм- Америка;;;;0;123;;"Цвет:Белый #ffffff;Размер дисплея:40 мм;Регион поставки:Америка";;ySIbSY5pOLejHmJXcFGI;781027519121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
250808795571;;;;Apple Watch;Apple Watch SE, 44 мм, Серебристый;;iPhone;https://static.tildacdn.com/tild6263-3439-4639-a334-336638343238/aw_se_44mm_silver_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Размер дисплея"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;hFXT09PBdrl5jRgVDEn9;;Watch SE;Watch OS6;Алюминий, керамика;;;;;;;;;OLED Retina, сенсорный, с подцветкой;1000 кд/кв.м;Встроенный динамик;до 18 часов;до 50 метров;фторэластомер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;38;44;10
373993356271;;;;;Apple Watch SE, 44 мм, Серебристый, Америка / Белый- Белый- 44 мм- Америка;;;;0;123;;"Цвет:Белый #ffffff;Размер дисплея:44 мм;Регион поставки:Америка";;b9FXsclUBrkseMgPbdrs;250808795571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
768275041321;;;;Apple Watch;Apple Watch SE, 40 мм, Золотой;;;https://static.tildacdn.com/stor3933-6335-4434-a361-643637333865/63139679.png;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Размер дисплея"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;ehuiGUF8vvtgDE741Dls;;Watch SE;Watch OS6;Алюминий, керамика;;;;;;;;;OLED Retina, сенсорный, с подцветкой;1000 кд/кв.м;Встроенный динамик;до 18 часов;до 50 метров;фторэластомер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;34;40;10
573598942451;;;;;Apple Watch SE, 40 мм, Золотой, Америка- Золотой- 40 мм- Америка;;;;0;120;;"Цвет:Золотой #f6e1c2;Размер дисплея:40 мм;Регион поставки:Америка";;j1FrTNlj3hZkNF9m9Egt;768275041321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
485132072941;;;;Apple Watch;Apple Watch SE, 44 мм, Золотой;;iPhone;https://static.tildacdn.com/stor3933-6335-4434-a361-643637333865/63139679.png;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Размер дисплея"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;OtM4A44N6erSLMShX5Rj;;Watch SE;Watch OS6;Алюминий, керамика;;;;;;;;;OLED Retina, сенсорный, с подцветкой;1000 кд/кв.м;Встроенный динамик;до 18 часов;до 50 метров;фторэластомер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;38;44;10
982918273031;;;;;Apple Watch SE, 44 мм, Золотой, Америка- Золотой- 44 мм- Америка;;;;0;122;;"Цвет:Золотой #f6e1c2;Размер дисплея:44 мм;Регион поставки:Америка";;CcjfeRRDyc6I9ulK5vVy;485132072941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
616120351441;;;;AirPods;Apple AirPods 2, Белый;;iPhone;https://static.tildacdn.com/tild6562-3633-4934-b039-613437306138/Frame_234.png;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;huhZ2rudXRlZtjxOFzdv;;AirPods (2019);;;;;;;;;;;;;;;;;Вкладыши, открытые;Динамические;2;4г;Есть;Есть;5ч;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;44;21;53
387880533321;;;;;Apple AirPods 2, Белый, Америка- Белый- Америка;;;;0;121;;"Цвет:Белый #ffffff;Регион поставки:Америка";;zJm1Z8G4pgTyApzHbODz;616120351441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
527838866591;;;;AirPods;Apple AirPods Pro, Белый;;iPhone;https://static.tildacdn.com/tild3637-3335-4238-b565-663934363461/MWP22RUA_22.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;KoMAx1c3nuiMsGt9v1Ie;;AirPods Pro;;;;;;;;;;;;;;;;;Вкладыши;Динамические;2;5,4г;Есть;Есть;5ч;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;45;21;60
622522697381;;;;;Apple AirPods Pro, Белый, Америка- Белый- - Америка- Белый- Америка;;;;0;123;;"Цвет:Белый #ffffff;Регион поставки:Америка";;g2if0AhxcNitdGTGzmeY;527838866591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
379805538811;;;;AirPods;Apple AirPods Max, Серый космос;;;https://static.tildacdn.com/tild6333-3161-4661-a334-666264376538/MGYH3RU_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;b1ZESp3pi354jgaSIry9;;AirPods Max;;;;;;;;;;;;;;;;;Накладные, открытые;Динамические;2;;;;20ч;Пластик;Да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384;187;168;83
290122663291;;;;;Apple AirPods Max, Серый космос / Америка- Серый космос- Америка;;;;0;122;;"Цвет:Серый космос #4a4945;Регион поставки:Америка";;l8YsY2CkgYvhTG06PadB;379805538811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
397965614851;;;;AirPods;Apple AirPods Max, Серебристый;;;https://static.tildacdn.com/tild3062-3033-4065-a338-313832326564/MGYJ3RU_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;GJYKm2LN9Ng1Sh5J21Cj;;AirPods Max;;;;;;;;;;;;;;;;;Накладные, открытые;Динамические;2;;;;20ч;Пластик;Да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384;187;168;83
765704155411;;;;;Apple AirPods Max, Серебристый / Америка- Серебристый- Америка;;;;0;122;;"Цвет:Серебристый #dedede;Регион поставки:Америка";;Jej2MDKYpyCERfgP6xZL;397965614851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
411663868621;;;;AirPods;Apple AirPods Max, Зеленый;;;https://static.tildacdn.com/tild3863-3736-4565-a562-393765393861/MGYN3RU_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;rdJRcat9zac8n1FYOvxE;;AirPods Max;;;;;;;;;;;;;;;;;Накладные, открытые;Динамические;2;;;;20ч;Пластик;Да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384;187;168;83
707857612431;;;;;Apple AirPods Max, Зеленый / Америка- Зеленый- Америка;;;;0;122;;"Цвет:Зеленый #0d3d04;Регион поставки:Америка";;MzlApK55yfG3iySrEzRl;411663868621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
954767757231;;;;AirPods;Apple AirPods Max, Голубое небо;;;https://static.tildacdn.com/tild6261-3533-4433-a330-333037623664/MGYL3RU_0.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;4E9Z4BDHACiv8LcXUL9p;;AirPods Max;;;;;;;;;;;;;;;;;Накладные, открытые;Динамические;2;;;;20ч;Пластик;Да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384;187;168;83
873245678771;;;;;Apple AirPods Max, Голубое небо / Синий / Америка- Синий- Америка;;;;0;122;;"Цвет:Синий #033357;Регион поставки:Америка";;72DfcCM5ruxXnv7sY2Vg;954767757231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
820607933701;;;;Аксессуары;Кабель Lightning/USB (1м);;;https://static.tildacdn.com/tild6561-6335-4263-a563-623539626335/MD818.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;xGNCdLLfnhrK2jfmFSX7;;Lightning/USB;;;;;;;;;;;;;;;;;;;;;;;;;;Двусторонняя конструкция;Кабель Apple Lightning — USB;Lightning, USB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
534742602081;;;;;Кабель Lightning/USB (1м) / Белый- Белый;;;;0;123;;Цвет:Белый #ffffff;;L7cA4grVFT80SSMSi0vb;820607933701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
633499509291;;;;Аксессуары;Apple Lightning/USB-C (1м);;;https://static.tildacdn.com/tild3166-6638-4035-b732-313231353235/MX0K2.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;1XH7ERI9nEt5BLTNbffP;;Lightning/USB-C;;;;;;;;;;;;;;;;;;;;;;;;;;;Кабель Apple USB-C/Lightning;Lightning, USB-C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
937726296181;;;;;Apple Lightning/USB-C (1м) / Белый- Белый;;;;0;123;;Цвет:Белый #ffffff;;5E0J6U1kkAtuCYbZaiGP;633499509291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
907416554031;;;;Аксессуары;EarPods с разъёмом Lightning;;;https://static.tildacdn.com/tild6232-6330-4632-b037-313966666139/MMTN2.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;dogzavz45hZmmxFAlGI3;;EarPods с разъёмом Lightning;;;;;;;;;;;;;;;;;;;;;;;;;;;EarPods с разъёмом Lightning;С пультом управления и микрофоном;Поддерживают все устройства с разъёмом Lightning и iOS 10 или новее, в том числе iPod touch, iPad и iPhone.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
784762586791;;;;;EarPods с разъёмом Lightning / Белый- Белый;;;;0;123;;Цвет:Белый #ffffff;;9b9xbYYlkzoPXXvHLx5L;907416554031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
288601918091;;;;Аксессуары;EarPods с разъёмом 3,5 мм;;;https://static.tildacdn.com/tild3038-3136-4238-b133-383035663535/MD827.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;MObjy9AvmGpGcczMkOjO;;EarPods с разъёмом 3,5 мм;;;;;;;;;;;;;;;;;;;;;;;;;;;EarPods с разъёмом 3,5 мм;С пультом управления и микрофоном;Пульт дистанционного управления и микрофон поддерживаются всеми моделями iPod, iPhone и iPad (не во всех моделях поддерживаются функции увеличения и уменьшения громкости). Воспроизведение звука поддер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
280167662811;;;;;EarPods с разъёмом 3,5 мм / Белый- Белый;;;;0;123;;Цвет:Белый #ffffff;;JhiEtb25KL9YBNjG5sAg;288601918091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
177044367041;;;;Аксессуары;Адаптер питания USB‑C мощностью 20 Вт;;;https://static.tildacdn.com/tild3763-6633-4635-b363-323363333033/MU7V2_AV1_GEO_EMEA.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;1EibMG6tXMhu24pk5EUK;;USB‑C 20 Вт;;;;;;;;;;;;;;;;;;;;;;;;;;;Адаптер питания Apple USB‑C мощностью 20 Вт;USB-C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
984052088631;;;;;Адаптер питания USB‑C мощностью 20 Вт / Белый- Белый;;;;0;122;;Цвет:Белый #ffffff;;0ER7kUL80klgfeo7Yfr5;177044367041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
750518513221;;;;Аксессуары;Адаптер питания Apple USB мощностью 5 Вт;;;https://static.tildacdn.com/tild3239-3363-4662-b262-633139623462/MD813_AV1.jpeg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;dGjANr9Ct4nOPY13oVxA;;USB 5 Вт;;;;;;;;;;;;;;;;;;;;;;;;;;;Адаптер питания Apple USB мощностью 5 Вт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
626680738071;;;;;Адаптер питания Apple USB мощностью 5 Вт / Белый- Белый;;;;0;123;;Цвет:Белый #ffffff;;6EmrjDN7KL6b1R1Trnza;750518513221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
